video_id,title,published_at,duration_raw,duration_sec,view_count,like_count,comment_count,category_id,category_name,channel_id,channel_title,hour,weekday,is_weekend,is_short,like_view_ratio,comment_view_ratio,n_positive,n_negative,n_neutral,n_comments_sampled,ratio_positive,ratio_negative,ratio_neutral
K_HfJ3hFSXs,갑자기 치킨 땡길때,2024-03-28 10:47:46+00:00,PT32S,32.0,10506911,229340.0,1100.0,26,Howto & Style,UC4Icothd_W0M7jRzNyAszoA,레시피 읽어주는 여자,10,3,0,1,0.021827538084219045,0.00010469299682846842,35,2,463,500,0.07,0.004,0.926
o-eqH7y54g0,스미스 형..무슨 일이 있었던 거야... #samsmith #imnottheonlyone #팝송,2024-08-20 07:51:19+00:00,PT23S,23.0,10496162,145222.0,1781.0,22,People & Blogs,UCjdairE1-ty1fw5FlgDrpew,굿올드데이즈 Good Old Days,7,1,0,1,0.013835723953193558,0.00016968107009019106,28,1,471,500,0.056,0.002,0.942
GHZM7LgiVws,회전초밥 몇접시 먹었는지 직원들이 내기를 했어요🤣 한접시에 1300원 회전초밥 먹방,2024-03-09 11:00:10+00:00,PT19M4S,1144.0,10486518,142817.0,2287.0,22,People & Blogs,UCfpaSruWW3S4dibonKXENjA,tzuyang쯔양,11,5,1,0,0.01361910597969698,0.0002180895507927417,100,11,389,500,0.2,0.022,0.778
LWvOlZ4hPU0,MADE IN BANGLADESH - la storia dei bambini operai nel Fast Fashion🇧🇩,2024-06-03 11:30:09+00:00,PT22M50S,1370.0,10466641,260946.0,11139.0,19,Travel & Events,UCCDtBHQGboy9eTvNd_KqfTA,Progetto Happiness,11,0,0,0,0.024931207633853116,0.0010642382785460971,84,18,398,500,0.168,0.036,0.796
R51HUtN23cc,음대생 악기 값은 얼마일까?,2024-12-06 10:30:10+00:00,PT54S,54.0,10419550,197319.0,2540.0,24,Entertainment,UCRmm8763aqO0CoeLCA2jNSA,ootb STUDIO,10,4,0,1,0.01893738213262569,0.00024377252376542172,69,4,427,500,0.138,0.008,0.854
P1itdiLPCXI,무승부 경기에 참지못한 남자,2024-10-30 07:48:41+00:00,PT1M,60.0,10385548,160344.0,4073.0,22,People & Blogs,UCHPLyG28OBNoT3v9vav7PCw,인간국,7,2,0,1,0.015439146783588117,0.0003921795941822232,52,3,445,500,0.104,0.006,0.89
GIO_3DLYDL0,여동생의 코디,2024-04-24 03:00:10+00:00,PT24S,24.0,10378195,130540.0,2018.0,23,Comedy,UC7_CFRfhIj-fSk3patOQOaw,싱글벙글 SGBG,3,2,0,1,0.012578295165970576,0.00019444614405491513,47,9,444,500,0.094,0.018,0.888
ULHyjYcc6AI,루피 현상금 30억 베리?!,2024-07-26 10:00:36+00:00,PT1M,60.0,10365524,123893.0,1302.0,23,Comedy,UC-OcDPFxfY9Hhdf5P9zq7-A,메타코미디클럽,10,4,0,1,0.01195241070301897,0.00012560870053457982,22,19,459,500,0.044,0.038,0.918
vW_PjI4mZZs,“Tipsy” In-Game Dance! #savannahbananas #dance #bananaball #baseball #mlb #pitching #party #country,2024-05-05 22:00:33+00:00,PT16S,16.0,10326091,230326.0,1881.0,17,Sports,UCVMOQmAEqtzfBGV-_X6_zMw,The Savannah Bananas,22,6,1,1,0.022305246002577356,0.00018215992867000688,211,14,275,500,0.422,0.028,0.55
gnUVIIXsSIs,Having a FASHION FAMILY in Minecraft!,2024-09-18 20:01:14+00:00,PT21M54S,1314.0,10308574,87031.0,5480.0,20,Gaming,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,20,2,0,0,0.008442583814211355,0.0005315963197237562,154,6,340,500,0.308,0.012,0.68
AC_CN7Rw1P0,I STARTED A FARMING BUSINESS IN MINECRAFT,2024-12-16 07:17:01+00:00,PT52M25S,3145.0,10279282,155076.0,9584.0,20,Gaming,UCSncGB_s0tuWN-4l-58mmvQ,ProBoiz 95,7,0,0,0,0.015086267698463765,0.0009323608399886296,41,2,457,500,0.082,0.004,0.914
iWKH2s6SjaI,이창섭 찐남매 풀버전,2024-04-19 13:46:54+00:00,PT55S,55.0,10276777,217113.0,835.0,24,Entertainment,UCRmm8763aqO0CoeLCA2jNSA,ootb STUDIO,13,4,0,1,0.021126565264576628,8.12511549097543e-05,42,0,458,500,0.084,0.0,0.916
CaSxmJwZeAQ,UFC 격투기 선수의 로우킥을 맞아보았다.,2024-09-18 11:00:12+00:00,PT16S,16.0,10213209,54752.0,2099.0,17,Sports,UC9_093tAK3bXyZfT84efbvg,esports KBS,11,2,0,1,0.005360900770756772,0.00020551816769832088,8,8,484,500,0.016,0.016,0.968
x-VSCVQidwk,지젤 영어 발음에 놀란 스튜디오 반응 #놀라운토요일,2024-05-21 10:30:30+00:00,PT40S,40.0,10209935,200818.0,944.0,20,Gaming,UCsRIHt5FkbGc6cQtCxt-ufA,tvN D ENT,10,1,0,1,0.019668881339597166,9.2458962765189e-05,16,3,369,388,0.041237113402061855,0.007731958762886598,0.9510309278350515
e_fWAxhj5B4,이수근 메이크오버 #쉐딩 #아는형님 #남자메이크업,2024-06-06 05:00:29+00:00,PT59S,59.0,10198439,109498.0,325.0,22,People & Blogs,UCWc1upxyUQFWByte08HTGLA,웃긴 테레비,5,3,0,1,0.010736741181665154,3.1867622093930255e-05,18,0,197,215,0.08372093023255814,0.0,0.9162790697674419
kKmpaFtZLVo,They slayed fr #fashion #runway #model #shorts #memes,2024-12-01 08:10:23+00:00,PT28S,28.0,10180112,506538.0,1498.0,22,People & Blogs,UC6oqEboBLHJz1jUo-8nl5NA,Fashion Voguish,8,6,1,1,0.049757605810230775,0.000147149658078418,46,6,448,500,0.092,0.012,0.896
wrMMtfYSkZQ,남친오기 10분전 후다닥메이크업하기,2024-02-14 09:46:35+00:00,PT1M,60.0,10147324,168748.0,2786.0,22,People & Blogs,UCnJqPc6TQL7yFBsw_5Vyg0Q,담다미담,9,2,0,1,0.01662980308897203,0.00027455514379948843,14,3,483,500,0.028,0.006,0.966
vq5UBpjD4Ug,The TRUTH behind Japanese baseball girls,2024-07-07 15:00:49+00:00,PT57S,57.0,10068330,644537.0,6289.0,22,People & Blogs,UCdHb7hWnyOWmDsU0vIkNdpA,Patricia O'Connor,15,6,1,1,0.06401627678075708,0.0006246318902936237,102,19,379,500,0.204,0.038,0.758
BJRlZ0R4nuE,이은지 - 경고 (With. 이영지) [더 시즌즈-이영지의 레인보우] | KBS 240927 방송,2024-09-27 14:14:21+00:00,PT4M2S,242.0,10058361,60176.0,3247.0,10,Music,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,14,4,0,0,0.0059826844552507115,0.00032281601346382377,85,3,412,500,0.17,0.006,0.824
HCtB51CHaWM,Baseball Game Day @cosette,2024-06-01 20:00:04+00:00,PT1M,60.0,10048856,124750.0,1601.0,22,People & Blogs,UCUJp7r0yG-anB8I1ziBby8g,Valentine Brothers,20,5,1,1,0.01241434845916789,0.00015932161830162559,180,10,310,500,0.36,0.02,0.62
TMCRQoSkbqw,Can you name this Video Game Character? 🤨,2024-05-10 20:00:10+00:00,PT45S,45.0,10046801,335299.0,818.0,24,Entertainment,UC70Dib4MvFfT1tU6MqeyHpQ,Preston,20,4,0,1,0.03337370771054388,8.141895116664498e-05,44,6,450,500,0.088,0.012,0.9
F29qwg8AHl8,How tf do you make fonts fashion,2024-10-17 16:07:41+00:00,PT55S,55.0,10044850,1310776.0,18075.0,24,Entertainment,UC_gtN4lepSR1ebO2fKGd85g,Wisdom Kaye,16,3,0,1,0.13049234184681702,0.0017994295584304394,177,14,309,500,0.354,0.028,0.618
68KlxOuqPng,WE WILL ASK THE QUESTIONS! - The Office US,2024-04-02 17:00:04+00:00,PT50S,50.0,10012238,474679.0,1373.0,24,Entertainment,UCa90xqK2odw1KV5wHU9WRhg,The Office,17,1,0,1,0.04740987978911408,0.00013713217764100294,108,11,381,500,0.216,0.022,0.762
a2YpTRV5U-o,흔한 서울대생의 수능 성적 클라스,2024-01-09 09:00:00+00:00,PT18S,18.0,10009159,178162.0,2034.0,24,Entertainment,UCAyvCxdhYV-Zg7PSGZJoQ2A,스튜디오 썰,9,1,0,1,0.017799897074269676,0.00020321387641059554,12,5,483,500,0.024,0.01,0.966
P2qUfoxlHI8,Never Lose Hope 😤 #3,2024-08-14 15:19:45+00:00,PT45S,45.0,9998290,561296.0,293.0,17,Sports,UCj5fjg5xArF1WEaTmSJPE4Q,Futbalgamerz,15,2,0,1,0.05613919980316634,2.930501115690783e-05,15,4,201,220,0.06818181818181818,0.01818181818181818,0.9136363636363637
BsRhgzKLJFE,스포츠 역사상 최고의 하이파이브!,2024-11-18 09:59:00+00:00,PT25S,25.0,9993812,116155.0,1412.0,22,People & Blogs,UC5JiEeJKIVPwQl3xEA0nAyg,슛됐다,9,0,0,1,0.011622692121885022,0.00014128742866085532,61,1,438,500,0.122,0.002,0.876
0Rjy7oartCA,"No, no, no, no, no",2024-12-16 15:47:34+00:00,PT14S,14.0,9980639,258620.0,1218.0,27,Education,UCLnGGRG__uGSPLBLzyhg8dQ,Oxford Mathematics,15,0,0,1,0.02591216854952874,0.00012203627443092572,119,14,367,500,0.238,0.028,0.734
G8jsl3RKzqs,엄지윤 vs 롯데팬 기싸움 ㄷㄷ @ootbstudio,2024-09-26 01:28:38+00:00,PT20S,20.0,9979950,144510.0,2823.0,24,Entertainment,UCovkIZJA5mDKoZKrt7Qqv0g,오띵스,1,3,0,1,0.01448003246509251,0.0002828671486330092,36,2,462,500,0.072,0.004,0.924
ggk80kl2D9Q,공중에서 대왕 화장✈️,2024-09-13 12:18:31+00:00,PT59S,59.0,9978612,429441.0,1648.0,22,People & Blogs,UC0-yyrDjTJ1YFzmV12vEp0Q,시네 si-ne,12,4,0,1,0.04303614570844121,0.00016515322972774168,103,3,394,500,0.206,0.006,0.788
fv4dnT8NxzI,Banarasi Saree Into Dress 💚😍❤️ #shortsvideo #dressup #fashion #outfit #sareeintodress #explore,2024-09-01 04:16:35+00:00,PT1M,60.0,9920625,279607.0,1972.0,26,Howto & Style,UCtjcnYNtvx61tCgr_ahBIvQ,Divya Vlogs,4,6,1,1,0.028184413784413786,0.00019877779877779879,127,0,373,500,0.254,0.0,0.746
NjsCvjSfKZ0,💜Act like #BTS #방탄소년단 #진 #Jin 🐹 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_CRAZY ⚡️ #shorts,2024-08-30 10:00:23+00:00,PT26S,26.0,9880869,572950.0,6668.0,10,Music,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,10,4,0,1,0.057985790521056395,0.0006748394296088734,128,4,368,500,0.256,0.008,0.736
NZTAgJkmgBk,연상 연하  #데이트 #스케치코미디 #홍예슬,2024-05-17 08:17:50+00:00,PT1M,60.0,9875458,86704.0,1981.0,23,Comedy,UCpCDVbUD-3-A_SIfHuGNdFA,예상치 못한 필름,8,4,0,1,0.008779744696397878,0.0002005982912387456,21,3,476,500,0.042,0.006,0.952
0iubguBwMFw,"[자막뉴스] ""조퇴해요!"" 다급한 산후도우미  '촉 발동' 아기 아빠 대반전 (2024.05.04/MBC뉴스)",2024-05-03 23:48:23+00:00,PT1M41S,101.0,9832538,36257.0,1821.0,25,News & Politics,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,23,4,0,0,0.0036874507883925796,0.00018520142001993787,36,3,461,500,0.072,0.006,0.922
ba6A5rg1Q4Q,중계진도 감독도 리얼 경악했다ㅋㅋㅋ종료직전 손흥민이 만들어낸 미쳐버린 역전경기,2024-02-03 06:05:05+00:00,PT10M29S,629.0,9823986,36902.0,4230.0,17,Sports,UC2qVOOz13xLXHaw9yW-aMXQ,동현kldh,6,5,1,0,0.0037563164279753656,0.00043057878950560394,95,6,399,500,0.19,0.012,0.798
BbqOb4ngGxU,Настя Кош шокировала Харламова и Волю 😅 #тнт #shorts #юмор #камедиклаб #камеди #харламов #павелволя,2024-01-09 16:11:17+00:00,PT49S,49.0,9807473,248908.0,2770.0,23,Comedy,UCsIEFXNO4bxh0hW3-_z2-0g,Comedy Club,16,1,0,1,0.025379422405751206,0.0002824376880772448,0,0,500,500,0.0,0.0,1.0
LOmnoDmJo2w,대한민국은 서울공화국이다,2024-01-10 09:00:22+00:00,PT1M,60.0,9792847,213978.0,10448.0,23,Comedy,UC5xLohcPE65Y-U62X6snmRQ,빠더너스 BDNS,9,2,0,1,0.021850438386303798,0.0010669011779720443,36,6,458,500,0.072,0.012,0.916
ZqSUacDH0VI,Kaisa laga apko humari student Sanjana ka sonpari-jalpari outfit? Enroll now in our course #fashion,2024-06-24 14:07:02+00:00,PT1M,60.0,9679344,422550.0,3532.0,24,Entertainment,UC9zaPE-o3i3wX1-CC8VYUZA,Skillinabox ,14,0,0,1,0.043654817929810116,0.00036490076186981266,150,2,348,500,0.3,0.004,0.696
CezjPM3-7Ls,해외 스트리머가 한글 공부하는 이유,2024-05-30 02:00:08+00:00,PT49S,49.0,9668364,207853.0,1539.0,23,Comedy,UCF24NMvY6K0wUUaRR2jscQA,일분일초,2,3,0,1,0.021498259684885675,0.00015917894692421593,23,1,476,500,0.046,0.002,0.952
dqbBNUZ2XFo,#shorts - Hyper Aadi Hilarious Comedy with Kumari Aunty in Sridevi Drama Company,2024-05-22 12:45:02+00:00,PT42S,42.0,9661640,515778.0,347.0,24,Entertainment,UCSs9H1cyB3OHdy8wkit8ZKg,etvteluguindia,12,2,0,1,0.053384104561958426,3.5915227642512036e-05,10,2,235,247,0.04048582995951417,0.008097165991902834,0.951417004048583
x7qXnjK6Mm0,방송에 송출 안된 장원영이 놀란 이유,2024-12-28 03:00:46+00:00,PT12S,12.0,9617263,78025.0,319.0,24,Entertainment,UCbXkRPkylC63qpBQahkOq3A,아이돌박스,3,5,1,1,0.008113015106272959,3.316952026787663e-05,23,1,240,264,0.08712121212121213,0.003787878787878788,0.9090909090909091
ANNGF4LgZyg,AWESOME POV HITTING APPROACH Pottstown Scout Team #baseball,2024-06-23 18:31:57+00:00,PT25S,25.0,9589885,201423.0,1245.0,24,Entertainment,UChbn63gdSO1HypAbfDlGLrA,The Bullpen Training,18,6,1,1,0.021003692953565137,0.00012982428882098168,79,10,411,500,0.158,0.02,0.822
e8R-8vpdlRo,이건 선 넘었다! 버스기사 vs 무개념운전자,2024-12-05 12:19:52+00:00,PT20S,20.0,9588604,154636.0,7206.0,24,Entertainment,UCzxnQ7Ci-alF57_l8a8HHjw,소식통,12,3,0,1,0.016127060831795745,0.0007515171134400795,59,6,435,500,0.118,0.012,0.87
IEIEl1wEsSY,아직도 의문이라는 배구계의 사건,2024-11-17 02:03:53+00:00,PT46S,46.0,9585318,59683.0,3179.0,17,Sports,UC2l9YjSo16aT2DGX8XRIM_w,Funny Sports Studio,2,6,1,1,0.006226501822892052,0.00033165305522466756,18,3,479,500,0.036,0.006,0.958
7NuGYeainB8,"3 business fashion hacks, to elevate your look✨🤩 #fashion #fashionhacks #swealife",2024-03-26 19:00:03+00:00,PT52S,52.0,9554343,319700.0,498.0,26,Howto & Style,UC5o1e1-bzjspkUTltebhqUQ,Swealife,19,1,0,1,0.03346122281772802,5.2122893222485316e-05,64,27,269,360,0.17777777777777778,0.075,0.7472222222222222
tI8jhG3uiis,[2024 침대=과학] 끝말잇기 편,2024-08-23 15:00:18+00:00,PT16S,16.0,9540846,1217.0,185.0,24,Entertainment,UCSZiIVgGA4JAIJgoAghGGHA,ACE BED,15,4,0,1,0.00012755682252915516,1.9390314024563442e-05,17,0,134,151,0.11258278145695365,0.0,0.8874172185430463
nWMQ7pr15B8,게임 역사상 최고의 레전드 장면ㄷㄷ,2024-06-28 06:44:49+00:00,PT44S,44.0,9540537,151697.0,2817.0,20,Gaming,UCFuX6TmOmACLZ1rSq14jjFg,플루트 Player's Loot,6,4,0,1,0.015900258025308218,0.00029526639852662384,31,16,453,500,0.062,0.032,0.906
uIBLpCNxTBM,운동선수가 이상형인 연예인,2024-10-05 09:01:00+00:00,PT59S,59.0,9539587,50147.0,2565.0,24,Entertainment,UCfH6s4v-giFKJx9qNmtz7bA,그분이 알고싶다,9,5,1,1,0.005256726522856807,0.00026887956470232936,16,3,481,500,0.032,0.006,0.962
PKwAuXv3wdw,#shorts - ఫైమా కోసం ముగ్గురు కొట్టుకోవడం ఏంటో..! #sridevidramacompany #comedy #hyperaadi #faima,2024-12-10 14:25:22+00:00,PT42S,42.0,9514101,180583.0,287.0,24,Entertainment,UCSs9H1cyB3OHdy8wkit8ZKg,etvteluguindia,14,1,0,1,0.018980563691724524,3.016575081555262e-05,8,0,227,235,0.03404255319148936,0.0,0.9659574468085106
CPlBlGmcs6w,어제 육아한 고등학생 #아파트404,2024-04-12 13:50:00+00:00,PT19S,19.0,9500148,143804.0,561.0,24,Entertainment,UCRMA_Nb5VF-YoWApSVeXPVA,디글 클래식 :Diggle Classic,13,4,0,1,0.015137027338942509,5.90517116154401e-05,18,5,218,241,0.07468879668049792,0.02074688796680498,0.9045643153526971
ubuOwY6685E,이 명곡이 이렇게 슬프게 샘플링 되다니….,2024-04-05 12:57:46+00:00,PT23S,23.0,9491980,,1945.0,10,Music,UCg86gCCgZGWkoHk8c015cQQ,때잉,12,4,0,1,,0.00020490982913996868,72,2,426,500,0.144,0.004,0.852
UQaAsSNIUFg,அப்பாடா..! இப்பதான் நிம்மதியா இருக்கு🤣😂 #shorts #comedy #funny,2024-12-07 12:31:01+00:00,PT1M,60.0,9486532,239560.0,0.0,22,People & Blogs,UCMWv9WrCkZJcxzsOWeZfEkg,With Love Nagaraj Sangeetha,12,5,1,1,0.025252642377636,0.0,0,0,0,0,0.0,0.0,0.0
16Ub8OPppto,ASMR 달달구리 초코파티 마쉬멜로우 초콜릿 초코파이 트윅스 초코케이크 먹방~! Chocolate Party! Cake Choco Pie Choco Dessert MuKBang~!,2024-11-19 11:30:01+00:00,PT15M28S,928.0,9475541,85312.0,2350.0,22,People & Blogs,UCHQnFdxn3kqIzx4yLENS-Iw,봉길이 Bonggil,11,1,0,0,0.009003390940949967,0.0002480069475716479,63,4,433,500,0.126,0.008,0.866
pChq4K0IQ28,'축구 못하는 대륙 아시아' | 세계무대에 도전하는 아시아 선수들,2024-06-25 16:17:36+00:00,PT34S,34.0,9471763,120745.0,1803.0,22,People & Blogs,UCxDgbcb7yr6yLV9hsKiyswg,오풋고 OFOOTGO : 축구채널,16,1,0,1,0.012747890756979456,0.000190355269657824,32,3,465,500,0.064,0.006,0.93
iHcMd2RVhvs,Галустян оговорился 😅 #тнт #shorts #юмор #камедиклаб #камеди #павелволя #галустян,2024-04-01 15:01:56+00:00,PT57S,57.0,9460687,261109.0,1611.0,23,Comedy,UCsIEFXNO4bxh0hW3-_z2-0g,Comedy Club,15,0,0,1,0.027599369897767467,0.00017028361682402135,0,0,500,500,0.0,0.0,1.0
fTvorVmp2d4,Ad How to recreate a Cinderella ball gown outfit #shorts,2024-04-29 18:19:00+00:00,PT1M,60.0,9441632,878397.0,7690.0,23,Comedy,UCU69ROL7juUiTZVs5PsN55Q,andrea's fashion galaxy,18,0,0,1,0.09303444573988903,0.0008144778360351261,172,4,324,500,0.344,0.008,0.648
Z3N9DG5IFtE,❗주의❗ 뜨거운 냄비 절대 만지지 마시오ㅣ어린이 동요ㅣ리틀신비 인기동요ㅣLittleShinbi,2024-09-07 05:00:20+00:00,PT17S,17.0,9410487,97286.0,0.0,1,Film & Animation,UCbXvj_H3xn3J0j-9Fh75Z3w,리틀신비🎵 | 키즈 율동 동요,5,5,1,1,0.010338040953672217,0.0,0,0,0,0,0.0,0.0,0.0
UqoMgVxoef8,투수가 준비 자세 없이 공을 던지면 생기는 일 #shorts #최강야구,2024-03-06 11:06:00+00:00,PT40S,40.0,9390716,82665.0,1290.0,22,People & Blogs,UC8pqfCpRwtOeVG3lfvlkb9w,1분예능모음zip,11,2,0,1,0.008802843148488358,0.00013736971706949716,40,2,458,500,0.08,0.004,0.916
PGR_Q_jiiGA,그럼 자기 페라리는?    #마티 #메이크업 #커플,2024-09-12 08:00:16+00:00,PT14S,14.0,9382952,154403.0,1117.0,22,People & Blogs,UC7c3tVADFRIHrl1t3MDTzEQ,MATI LAND 마티랜드,8,3,0,1,0.016455695393091642,0.00011904569052468776,21,2,477,500,0.042,0.004,0.954
nFbWA7f_l1o,무서울 지경까지 도달한 조현우...,2024-04-15 01:30:30+00:00,PT20S,20.0,9362852,92339.0,2633.0,17,Sports,UCak5ZEX4BjijJcf7fdppuIQ,K LEAGUE,1,0,0,1,0.009862272734846177,0.00028121773152026754,62,4,434,500,0.124,0.008,0.868
s4kKTPSxcPA,When your intrusive thoughts win... #GreenWing #Comedy,2024-09-03 16:00:59+00:00,PT40S,40.0,9356231,93847.0,957.0,23,Comedy,UCQqaNnVhS1w_iTeFaIJsXog,Channel 4 Comedy,16,1,0,1,0.010030427850701847,0.00010228477685084945,101,8,391,500,0.202,0.016,0.782
zbnoU7fflTk,이거 먹으면서 공부한다고?,2024-03-20 11:00:57+00:00,PT39S,39.0,9337390,197921.0,455.0,27,Education,UCyNHdF4hMxHUFSsPbY24p6A,미미미누,11,2,0,1,0.021196608474102506,4.8728820366290794e-05,8,1,284,293,0.027303754266211604,0.0034129692832764505,0.9692832764505119
h4rozyGR7vo,습득력 빠른 '18살' 터치 수준,2024-10-05 09:02:16+00:00,PT34S,34.0,9306650,78479.0,997.0,17,Sports,UCT8DsZlac7D1_dx6d8Kh_Qw,JK 아트사커 온라인,9,5,1,1,0.008432572407901876,0.0001071276990109223,29,4,447,480,0.06041666666666667,0.008333333333333333,0.93125
uSU-TAHOYx4,태클이 진짜 목적이 아니었을지도 몰라...!!,2024-05-29 06:49:05+00:00,PT7S,7.0,9303200,90075.0,2078.0,17,Sports,UCwdUrGQyPQV69ABRAH_r3EA,  ENA SPORTS,6,2,0,1,0.009682152377676499,0.00022336400378364433,7,1,492,500,0.014,0.002,0.984
xLD5QRRaN7s,[2024 침대=과학] 구구단 편,2024-08-23 15:00:05+00:00,PT16S,16.0,9273876,956.0,118.0,24,Entertainment,UCSZiIVgGA4JAIJgoAghGGHA,ACE BED,15,4,0,1,0.00010308526877003747,1.272391392768245e-05,19,0,94,113,0.168141592920354,0.0,0.831858407079646
7ENUOv_Db0I,[풀버전] 숨 참고 보게 되는 라이브💦 감정표현 종결자 이예준의 대표곡 '그날에 나는 맘이 편했을까'🎵 | SBS '더 리슨: 우리 함께 다시',2024-11-12 10:20:42+00:00,PT3M37S,217.0,9228755,20641.0,2084.0,22,People & Blogs,UC0kxn6Qw4ik_pFhZAlvHzHw,스튜디오:D,10,1,0,0,0.0022365963773011634,0.00022581594158692045,85,3,412,500,0.17,0.006,0.824
_Qru7FTlxtY,택시기사가 제일 무서워하는 손님,2024-01-24 07:42:27+00:00,PT52S,52.0,9228107,155127.0,6328.0,24,Entertainment,UCIueALBHAyPPU7e7C2zVYRQ,직업의모든것 All about jobs,7,2,0,1,0.01681027322288309,0.0006857311038981234,15,7,478,500,0.03,0.014,0.956
arJwk4LYasI,고척돔에 나타난 차은우 | 쿠팡플레이가 선보이는 MLB 월드투어 서울 시리즈 2024 #shorts,2024-03-22 06:29:38+00:00,PT31S,31.0,9211927,104315.0,2352.0,17,Sports,UCnBht7BrOx-A328KFXgysqQ,쿠팡플레이 스포츠,6,4,0,1,0.011323906496436631,0.00025532117221510766,40,6,454,500,0.08,0.012,0.908
TooSMg2Gsqs,시각장애인이 혼자 버스를 탈때 미국 버스기사의 반응은? #워싱턴,2024-01-20 04:00:18+00:00,PT25S,25.0,9207681,230547.0,4322.0,22,People & Blogs,UC5ZqaJ9klJrwgsKjYW42JtA,원샷한솔OneshotHansol,4,5,1,1,0.025038552052357155,0.00046939071846646295,58,3,439,500,0.116,0.006,0.878
pDvBiB1waBk,"IU '바이, 썸머 (Bye, Summer)' Live Clip (2024 IU HEREH WORLD TOUR CONCERT ENCORE : THE WINNING)",2024-10-03 11:00:52+00:00,PT4M24S,264.0,9192655,125942.0,5645.0,24,Entertainment,UC3SyT4_WLHzN7JmHQwKQZww,이지금 [IU Official],11,3,0,0,0.013700285717238383,0.0006140772170825512,82,8,410,500,0.164,0.016,0.82
hbUUjLpGzT0,ITZY 예지한테 AI 메이크업하기💖 #shorts,2024-10-20 12:18:12+00:00,PT23S,23.0,9147910,416895.0,1973.0,24,Entertainment,UCnFFOjljp1_sacTz7PfIIyg,LeoJ Makeup,12,6,1,1,0.04557270458498171,0.00021567767938250376,98,6,396,500,0.196,0.012,0.792
Ij5dXn37Q_8,이게되네...? 테무 장원영 “지하니“님 장원영 커버메이크업🔥 #shorts,2024-06-03 10:56:40+00:00,PT30S,30.0,9141514,206450.0,3561.0,24,Entertainment,UCnFFOjljp1_sacTz7PfIIyg,LeoJ Makeup,10,0,0,1,0.022583786449378078,0.000389541601095836,56,5,439,500,0.112,0.01,0.878
qsG-rKTJJKQ,물리법칙에 위배된 것 같은 현상,2024-03-03 08:36:51+00:00,PT1M,60.0,9133928,112769.0,1519.0,28,Science & Technology,UCXPOR4gQVDrGXPf3_JEmcRw,방구석지구촌,8,6,1,1,0.012346166950297834,0.0001663030407071306,20,2,478,500,0.04,0.004,0.956
DoaNrSStQUw,SSG 에레디아의 홈런 건져내기 #야구,2024-07-28 12:16:59+00:00,PT14S,14.0,9126536,50894.0,400.0,17,Sports,UCoVz66yWHzVsXAFG8WhJK9g,KBO,12,6,1,1,0.005576485974525275,4.382823888493948e-05,6,3,215,224,0.026785714285714284,0.013392857142857142,0.9598214285714286
ppIEqYq4218,멈췄는데 이게 왜 보크냐고요!! #shorts #최강야구,2024-10-15 10:03:00+00:00,PT48S,48.0,9120505,83385.0,1207.0,22,People & Blogs,UC8pqfCpRwtOeVG3lfvlkb9w,1분예능모음zip,10,1,0,1,0.009142585854620989,0.00013233916323712337,37,2,461,500,0.074,0.004,0.922
xZqfPtAfMOQ,찜질방 먹방 만화,2024-08-24 09:00:59+00:00,PT2M7S,127.0,9087633,67398.0,1306.0,1,Film & Animation,UCaaZFxjlHI3T_I-uFbldIGA,소맥거핀,9,5,1,0,0.007416452667047624,0.0001437117894175524,61,5,434,500,0.122,0.01,0.868
BW7MlJvlwss,[자막ver] 아무말 대잔치 대환장 뇌절모음.zip 5편 | 개그콘서트 Gagconcert #shorts,2024-04-30 22:00:13+00:00,PT57S,57.0,9077371,137979.0,1303.0,24,Entertainment,UCzT7nHtzVqwiarTH8sqHaJA, 개그콘서트,22,1,0,1,0.015200326173734664,0.00014354376393781857,35,2,463,500,0.07,0.004,0.926
5lJyzBHYQNo,요즘 고등학생 패션 말 안된다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-04-24 09:30:04+00:00,PT54S,54.0,9074350,241187.0,1475.0,20,Gaming,UC8CIM3d3zDYMk-3T5aAz0yw,혜안,9,2,0,1,0.026578983618661393,0.00016254607768049502,69,1,430,500,0.138,0.002,0.86
bINmO0J53fM,해병대 출신들의 만남 특 ㅋㅋㅋ #김창옥쇼3,2024-10-11 10:45:05+00:00,PT59S,59.0,9046053,98345.0,1250.0,24,Entertainment,UCWYzc_p0GgfCepIWDHGFmEg,디글 :Diggle,10,4,0,1,0.010871592284502423,0.0001381818125540498,29,1,470,500,0.058,0.002,0.94
Jbs5hqSRFw0,절대 살안찌는 비빔밥 반박시 +5kg,2024-07-11 08:52:25+00:00,PT37S,37.0,8987558,228493.0,1375.0,24,Entertainment,UCW-QBEmxsme2FAONSnTjp-g,돼끼 baby_pig_rabbit,8,3,0,1,0.02542325735199706,0.00015298927695376208,19,0,481,500,0.038,0.0,0.962
